"","Latitude","Longitude","elevation","precip","tmin","tmean","tmax","Year","MuseumOrField","SampleID","FieldID","Genus","Species","SpeciesName","BdStatus","GEScore","ZEScore","BdMethodology","SwabCollector","PreviouslyReported","Comments","HFP2009","croplands2005","Built2009","NavWater2009","Popdensity2010","Roads","Railways","Pasture2009","dist.closest.wb","cat.closest.wb","FirstPosDist"
"81",37.8082,-119.3255,3155,46.15,19.2,32.1,45.1,1915,"Museum","MVZ6018","MVZ6018","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 30_Datum __",1.273260355,0,0,0,1,0.273260295,0,0,0.349734408,"distlakepond","29.7085868108726"
"82",37.8082,-119.3255,3155,46.15,19.2,32.1,45.1,1915,"Museum","MVZ6019","MVZ6019","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 30_Datum __",1.273260355,0,0,0,1,0.273260295,0,0,0.349734408,"distlakepond","29.7085868108726"
"83",37.8082,-119.3255,3155,46.15,19.2,32.1,45.1,1915,"Museum","MVZ6020","MVZ6020","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 30_Datum __",1.273260355,0,0,0,1,0.273260295,0,0,0.349734408,"distlakepond","29.7085868108726"
"84",37.8082,-119.3255,3155,46.15,19.2,32.1,45.1,1915,"Museum","MVZ6021","MVZ6021","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 30_Datum __",1.273260355,0,0,0,1,0.273260295,0,0,0.349734408,"distlakepond","29.7085868108726"
"85",37.8082,-119.3255,3155,46.15,19.2,32.1,45.1,1915,"Museum","MVZ6022","MVZ6022","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 30_Datum __",1.273260355,0,0,0,1,0.273260295,0,0,0.349734408,"distlakepond","29.7085868108726"
"86",37.8082,-119.3255,3155,46.15,19.2,32.1,45.1,1915,"Museum","MVZ6023","MVZ6023","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 30_Datum __",1.273260355,0,0,0,1,0.273260295,0,0,0.349734408,"distlakepond","29.7085868108726"
"87",37.8082,-119.3255,3155,46.15,19.2,32.1,45.1,1915,"Museum","MVZ6024","MVZ6024","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 30_Datum __",1.273260355,0,0,0,1,0.273260295,0,0,0.349734408,"distlakepond","29.7085868108726"
"88",37.8082,-119.3255,3155,46.15,19.2,32.1,45.1,1915,"Museum","MVZ6025","MVZ6025","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 30_Datum __",1.273260355,0,0,0,1,0.273260295,0,0,0.349734408,"distlakepond","29.7085868108726"
"89",37.8082,-119.3255,3155,46.15,19.2,32.1,45.1,1915,"Museum","MVZ6026","MVZ6026","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 30_Datum __",1.273260355,0,0,0,1,0.273260295,0,0,0.349734408,"distlakepond","29.7085868108726"
"90",37.8794,-119.395,2632.2,37.12,17.3,34.5,51.8,1915,"Museum","MVZ5801","MVZ5801","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 645.346944_Datum __Estimated elevation using GPS Visualizer",9,0,0,0,1,8,0,0,1.914544573,"distlakepond","23.4066466264034"
"91",37.9184,-119.3549,3049,39.16,18.7,34.1,49.5,1915,"Museum","MVZ5778","MVZ5778","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 1931.2128_Datum __",1.436701536,0,0,0,1,0.436701506,0,0,0.157985493,"distperennialstream","27.7410349019706"
"92",37.9378,-119.345,3003,51.45,18.6,31.8,44.9,1915,"Museum","MVZ5776","MVZ5776","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 30_Datum __",1.275267363,0,0,0,1,0.275267303,0,0,0.003035565,"distperennialstream","29.2141237954842"
"93",37.9378,-119.345,3003,51.45,18.6,31.8,44.9,1915,"Museum","MVZ5777","MVZ5777","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 30_Datum __",1.275267363,0,0,0,1,0.275267303,0,0,0.003035565,"distperennialstream","29.2141237954842"
"94",37.9383,-119.3373,3049,51.45,18.6,31.8,44.9,1915,"Museum","MVZ5791","MVZ5791","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 30_Datum __",1.275267363,0,0,0,1,0.275267303,0,0,0.060795789,"distperennialstream","29.8722795309345"
"95",37.9383,-119.3373,3049,51.45,18.6,31.8,44.9,1915,"Museum","MVZ5792","MVZ5792","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 30_Datum __",1.275267363,0,0,0,1,0.275267303,0,0,0.060795789,"distperennialstream","29.8722795309345"
"96",37.9383,-119.3373,3049,51.45,18.6,31.8,44.9,1915,"Museum","MVZ5793","MVZ5793","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 30_Datum __",1.275267363,0,0,0,1,0.275267303,0,0,0.060795789,"distperennialstream","29.8722795309345"
"97",37.9383,-119.3373,3049,51.45,18.6,31.8,44.9,1915,"Museum","MVZ5794","MVZ5794","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 30_Datum __",1.275267363,0,0,0,1,0.275267303,0,0,0.060795789,"distperennialstream","29.8722795309345"
"98",37.9383,-119.3373,3049,51.45,18.6,31.8,44.9,1915,"Museum","MVZ5795","MVZ5795","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 30_Datum __",1.275267363,0,0,0,1,0.275267303,0,0,0.060795789,"distperennialstream","29.8722795309345"
"99",37.9383,-119.3373,3049,51.45,18.6,31.8,44.9,1915,"Museum","MVZ5796","MVZ5796","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 30_Datum __",1.275267363,0,0,0,1,0.275267303,0,0,0.060795789,"distperennialstream","29.8722795309345"
"100",36.7726,-118.4038,3049,71.56,18.5,29.7,40.9,1916,"Museum","MVZ6212","MVZ6212","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 363.3667104_Datum __",1,0,0,0,1,0,0,0,0,"distlakepond","163.398309409001"
"101",36.7726,-118.4038,3049,71.56,18.5,29.7,40.9,1916,"Museum","MVZ6213","MVZ6213","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 363.3667104_Datum __",1,0,0,0,1,0,0,0,0,"distlakepond","163.398309409001"
"102",36.7726,-118.4038,3049,71.56,18.5,29.7,40.9,1916,"Museum","MVZ6214","MVZ6214","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 363.3667104_Datum __",1,0,0,0,1,0,0,0,0,"distlakepond","163.398309409001"
"103",36.7862,-118.9106,1616,50.87,35.2,46.8,58.4,1916,"Museum","SM172","MVZ6220","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 962.19_Datum _MaNIS georeferencing guidelines_",3.728224039,0,0,0,1,2.728224039,0,0,1.453756707,"distlakepond","135.513026053367"
"104",36.7862,-118.9106,1616,50.87,35.2,46.8,58.4,1916,"Museum","SM179","MVZ6223","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 962.19_Datum _MaNIS georeferencing guidelines_",3.728224039,0,0,0,1,2.728224039,0,0,1.453756707,"distlakepond","135.513026053367"
"105",36.7862,-118.9106,1616,50.87,35.2,46.8,58.4,1916,"Museum","SM191","MVZ6225","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 962.19_Datum _MaNIS georeferencing guidelines_",3.728224039,0,0,0,1,2.728224039,0,0,1.453756707,"distlakepond","135.513026053367"
"106",36.7862,-118.9106,1616,50.87,35.2,46.8,58.4,1916,"Museum","MVZ6215","MVZ6215","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 962.19_Datum __",3.728224039,0,0,0,1,2.728224039,0,0,1.453756707,"distlakepond","135.513026053367"
"107",36.7862,-118.9106,1616,50.87,35.2,46.8,58.4,1916,"Museum","MVZ6216","MVZ6216","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 962.19_Datum __",3.728224039,0,0,0,1,2.728224039,0,0,1.453756707,"distlakepond","135.513026053367"
"108",36.7862,-118.9106,1616,50.87,35.2,46.8,58.4,1916,"Museum","MVZ6217","MVZ6217","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 962.19_Datum __",3.728224039,0,0,0,1,2.728224039,0,0,1.453756707,"distlakepond","135.513026053367"
"109",36.7862,-118.9106,1616,50.87,35.2,46.8,58.4,1916,"Museum","MVZ6218","MVZ6218","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 962.19_Datum __",3.728224039,0,0,0,1,2.728224039,0,0,1.453756707,"distlakepond","135.513026053367"
"110",36.7862,-118.9106,1616,50.87,35.2,46.8,58.4,1916,"Museum","MVZ6219","MVZ6219","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 962.19_Datum __",3.728224039,0,0,0,1,2.728224039,0,0,1.453756707,"distlakepond","135.513026053367"
"111",36.7862,-118.9106,1616,50.87,35.2,46.8,58.4,1916,"Museum","MVZ6221","MVZ6221","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 962.19_Datum __",3.728224039,0,0,0,1,2.728224039,0,0,1.453756707,"distlakepond","135.513026053367"
"112",36.7862,-118.9106,1616,50.87,35.2,46.8,58.4,1916,"Museum","MVZ6222","MVZ6222","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 962.19_Datum __",3.728224039,0,0,0,1,2.728224039,0,0,1.453756707,"distlakepond","135.513026053367"
"113",36.7862,-118.9106,1616,50.87,35.2,46.8,58.4,1916,"Museum","MVZ6224","MVZ6224","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 962.19_Datum __",3.728224039,0,0,0,1,2.728224039,0,0,1.453756707,"distlakepond","135.513026053367"
"114",36.7862,-118.9106,1616,50.87,35.2,46.8,58.4,1916,"Museum","MVZ6226","MVZ6226","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 962.19_Datum __",3.728224039,0,0,0,1,2.728224039,0,0,1.453756707,"distlakepond","135.513026053367"
"115",36.7862,-118.9106,1616,50.87,35.2,46.8,58.4,1916,"Museum","MVZ6227","MVZ6227","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 962.19_Datum __",3.728224039,0,0,0,1,2.728224039,0,0,1.453756707,"distlakepond","135.513026053367"
"116",36.7862,-118.9106,1616,50.87,35.2,46.8,58.4,1916,"Museum","MVZ6228","MVZ6228","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 962.19_Datum __",3.728224039,0,0,0,1,2.728224039,0,0,1.453756707,"distlakepond","135.513026053367"
"117",36.7929,-118.6729,1524,50.41,34.4,48.4,62.5,1916,"Museum","SM178","MVZ6229","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 131982.30144_Datum _MaNIS georeferencing guidelines_",9,0,0,0,1,8,0,0,0.186051898,"distperennialstream","146.374141760966"
"118",37.9089,-119.1053,2090,22.02,23.3,39.4,55.4,1916,"Museum","SM257","MVZ6065","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 820.76544_Datum _MaNIS georeferencing guidelines_Grinnell (pg. 1285, 15 Sept. 1915, v486_s1_p072.jpg) states that they &quot;made camp on the upper end of the [Farington] Ranch at about 6900 feet altitude.&quot;  Coordinates determined by JLPatton based on fieldnotes.",4,0,0,0,0,4,0,0,4.683261172,"distephemeralstream","49.0976440700309"
"119",37.9089,-119.1053,2090,22.02,23.3,39.4,55.4,1916,"Museum","SM266","MVZ6063","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 820.76544_Datum _MaNIS georeferencing guidelines_Grinnell (pg. 1285, 15 Sept. 1915, v486_s1_p072.jpg) states that they &quot;made camp on the upper end of the [Farington] Ranch at about 6900 feet altitude.&quot;  Coordinates determined by JLPatton based on fieldnotes.",4,0,0,0,0,4,0,0,4.683261172,"distephemeralstream","49.0976440700309"
"120",37.9089,-119.1053,2090,22.02,23.3,39.4,55.4,1916,"Museum","MVZ6062","MVZ6062","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 820.76544_Datum __",4,0,0,0,0,4,0,0,4.683261172,"distephemeralstream","49.0976440700309"
"121",37.9089,-119.1053,2090,22.02,23.3,39.4,55.4,1916,"Museum","MVZ6064","MVZ6064","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 820.76544_Datum __",4,0,0,0,0,4,0,0,4.683261172,"distephemeralstream","49.0976440700309"
"122",37.9089,-119.1053,2090,22.02,23.3,39.4,55.4,1916,"Museum","MVZ6066","MVZ6066","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 820.76544_Datum __",4,0,0,0,0,4,0,0,4.683261172,"distephemeralstream","49.0976440700309"
"123",37.9089,-119.1053,2090,22.02,23.3,39.4,55.4,1916,"Museum","MVZ6068","MVZ6068","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 820.76544_Datum __",4,0,0,0,0,4,0,0,4.683261172,"distephemeralstream","49.0976440700309"
"124",37.9089,-119.1053,2090,22.02,23.3,39.4,55.4,1916,"Museum","MVZ6070","MVZ6070","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 820.76544_Datum __",4,0,0,0,0,4,0,0,4.683261172,"distephemeralstream","49.0976440700309"
"125",37.9089,-119.1053,2090,22.02,23.3,39.4,55.4,1916,"Museum","MVZ6071","MVZ6071","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 820.76544_Datum __",4,0,0,0,0,4,0,0,4.683261172,"distephemeralstream","49.0976440700309"
"126",37.7108,-120.2132,488,20.82,42.7,57.5,72.3,1919,"Museum","MVZ7186","MVZ7186","Rana","boylii","Rana boylii",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 1672.108416_Datum __",10,0,0,0,2,8,0,0,0.129424608,"distephemeralstream","51.27799336007"
"127",37.2317,-119.235,2134,38.14,31.1,41.8,52.5,1922,"Museum","MVZ8652","MVZ8652","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 6695.11_Datum __",0.852497637,0,0,0,0,0.852497637,0,0,0.933760296,"distperennialstream","78.2782932930975"
"128",37.2317,-119.235,2134,38.14,31.1,41.8,52.5,1922,"Museum","MVZ8653","MVZ8653","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 6695.11_Datum __",0.852497637,0,0,0,0,0.852497637,0,0,0.933760296,"distperennialstream","78.2782932930975"
"129",37.2317,-119.235,2134,38.14,31.1,41.8,52.5,1922,"Museum","MVZ8654","MVZ8654","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 6695.11_Datum __",0.852497637,0,0,0,0,0.852497637,0,0,0.933760296,"distperennialstream","78.2782932930975"
"130",37.2317,-119.235,2134,38.14,31.1,41.8,52.5,1922,"Museum","MVZ8655","MVZ8655","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 6695.11_Datum __",0.852497637,0,0,0,0,0.852497637,0,0,0.933760296,"distperennialstream","78.2782932930975"
"131",37.2317,-119.235,2134,38.14,31.1,41.8,52.5,1922,"Museum","MVZ8656","MVZ8656","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 6695.11_Datum __",0.852497637,0,0,0,0,0.852497637,0,0,0.933760296,"distperennialstream","78.2782932930975"
"132",37.6152,-119.0019,2652,34.99,23.7,37.8,51.9,1922,"Museum","SM262","MVZ8644","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 1207.008_Datum _not recorded_",11.75750732,0,0,0,5,0.757507324,0,0,1.764187181,"distephemeralstream","63.5337045564577"
"133",37.631,-118.9996,2805,34.99,23.7,37.8,51.9,1922,"Museum","MVZ8643","MVZ8643","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 4023.36_Datum __",25.62954712,0,10,0,5,1.629547954,0,0,1.762964487,"distperennialstream","63.0124950279585"
"134",37.7013,-119.43,2896,60.14,23.3,35.1,46.9,1922,"Museum","MVZ8570","MVZ8570","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 804.672_Datum __",3.250053167,0,0,0,2,0.250053078,0,1,0.243048287,"distintermittentstream","26.1158941950904"
"135",34.129,-117.0033,1704.9,17.89,36.2,49.4,62.6,1923,"Museum","SM292","MVZ9218","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 44490.31488_Datum _MaNIS georeferencing guidelines_Estimated elevation using GPS Visualizer",4.629548073,0,0,0,3,1.629547954,0,0,1.199217581,"distephemeralstream","477.333964537121"
"136",40.0797,-121.5435,1327.2,31.57,34.6,47.8,61,1923,"Museum","SM211","MVZ9110","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 3070.628352_Datum _MaNIS georeferencing guidelines_Estimated elevation using GPS Visualizer",3.681485176,0,0,0,3,0.681485295,0,0,0.683971127,"distperennialstream","296.458117389898"
"137",40.0797,-121.5435,1327.2,31.57,34.6,47.8,61,1923,"Museum","SM212","MVZ9109","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 3070.628352_Datum _MaNIS georeferencing guidelines_Estimated elevation using GPS Visualizer",3.681485176,0,0,0,3,0.681485295,0,0,0.683971127,"distperennialstream","296.458117389898"
"138",38.6181,-120.18,2500,50.9,30.9,42.2,53.6,1925,"Museum","SM406","CAS218360","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",6.728223801,0,0,0,3,2.728224039,0,1,0.278757651,"distephemeralstream","96.6039091735122"
"139",37.1353,-119.3089,1616,35.66,42.8,53.2,63.6,1926,"Museum","SM050","MVZ10138","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 5412.19_Datum _MaNIS georeferencing guidelines_Extent is for Shaver Lake, lake; also covers Shaver Lake, ppl",8,0,0,0,0,8,0,0,0,"distlakepond","85.2516304081953"
"140",39.2514,-119.9719,1950,24.36,29.1,43.3,57.5,1931,"Museum","SM194","MVZ12790","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 832.030848_Datum _not recorded_I am assuming ""Incline Village""Estimated elevation using GPS Visualizer",33,0,10,0,7,8,0,0,0.114464968,"distephemeralstream","157.824935868421"
"141",37.9246,-119.2518,2942,26.11,22.8,35,47.2,1932,"Museum","SM264","MVZ14919","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 487.68_Datum _not recorded_",5,0,0,0,1,4,0,0,0,"distlakepond","36.7026981723388"
"142",37.9246,-119.2518,2942,26.11,22.8,35,47.2,1932,"Museum","MVZ14920","MVZ14920","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 487.68_Datum __",5,0,0,0,1,4,0,0,0,"distlakepond","36.7026981723388"
"143",37.9246,-119.2518,2942,26.11,22.8,35,47.2,1932,"Museum","MVZ14921","MVZ14921","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 487.68_Datum __",5,0,0,0,1,4,0,0,0,"distlakepond","36.7026981723388"
"144",37.9272,-119.2541,2927,26.11,22.8,35,47.2,1932,"Museum","SM255","MVZ14923","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 152.4_Datum _not recorded_",5,0,0,0,1,4,0,0,0,"distlakepond","36.5704307356145"
"145",37.9272,-119.2541,2927,26.11,22.8,35,47.2,1932,"Museum","SM268","MVZ14922","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 152.4_Datum _not recorded_",5,0,0,0,1,4,0,0,0,"distlakepond","36.5704307356145"
"146",39.3311,-119.9719,2835,28.45,26.4,37.5,48.6,1932,"Museum","SM192","MVZ14644","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 8037.063936_Datum _not recorded_",3.396477222,0,0,0,3,0.396477342,0,0,3.347001337,"distperennialstream","166.544454943966"
"147",39.3311,-119.9719,2835,28.45,26.4,37.5,48.6,1932,"Museum","SM193","MVZ14648","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 8037.063936_Datum _not recorded_",3.396477222,0,0,0,3,0.396477342,0,0,3.347001337,"distperennialstream","166.544454943966"
"148",39.3311,-119.9719,2835,28.45,26.4,37.5,48.6,1932,"Museum","MVZ14652","MVZ14652","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 8037.063936_Datum __",3.396477222,0,0,0,3,0.396477342,0,0,3.347001337,"distperennialstream","166.544454943966"
"149",39.3311,-119.9719,2835,28.45,26.4,37.5,48.6,1932,"Museum","MVZ14643","MVZ14643","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 8037.063936_Datum __",3.396477222,0,0,0,3,0.396477342,0,0,3.347001337,"distperennialstream","166.544454943966"
"150",39.3311,-119.9719,2835,28.45,26.4,37.5,48.6,1932,"Museum","MVZ14645","MVZ14645","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 8037.063936_Datum __",3.396477222,0,0,0,3,0.396477342,0,0,3.347001337,"distperennialstream","166.544454943966"
"151",39.3311,-119.9719,2835,28.45,26.4,37.5,48.6,1932,"Museum","MVZ14646","MVZ14646","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 8037.063936_Datum __",3.396477222,0,0,0,3,0.396477342,0,0,3.347001337,"distperennialstream","166.544454943966"
"152",39.3311,-119.9719,2835,28.45,26.4,37.5,48.6,1932,"Museum","MVZ14647","MVZ14647","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 8037.063936_Datum __",3.396477222,0,0,0,3,0.396477342,0,0,3.347001337,"distperennialstream","166.544454943966"
"153",39.3311,-119.9719,2835,28.45,26.4,37.5,48.6,1932,"Museum","MVZ14649","MVZ14649","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 8037.063936_Datum __",3.396477222,0,0,0,3,0.396477342,0,0,3.347001337,"distperennialstream","166.544454943966"
"154",39.3311,-119.9719,2835,28.45,26.4,37.5,48.6,1932,"Museum","MVZ14650","MVZ14650","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 8037.063936_Datum __",3.396477222,0,0,0,3,0.396477342,0,0,3.347001337,"distperennialstream","166.544454943966"
"155",39.3311,-119.9719,2835,28.45,26.4,37.5,48.6,1932,"Museum","MVZ14651","MVZ14651","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 8037.063936_Datum __",3.396477222,0,0,0,3,0.396477342,0,0,3.347001337,"distperennialstream","166.544454943966"
